symbol,signal_date,entry_date,entry_price,direction,atr_at_signal,upper_channel,lower_channel,channel_width,trend_filter,breakout_strength,volume,target_price,stop_price,label_horizon_days,label_target_atr,label_stop_atr,label_event,label_event_date,label_event_price,label,days_to_event
GLD,2025-09-30,2025-10-01,356.2,LONG,3.8914285714285604,352.84,320.24,32.599999999999966,339.236,0.6758443465492078,8258291.0,362.03714285714284,352.30857142857144,15,1.5,1.0,stop_first,2025-10-02,352.30857142857144,0,2
SPY,2025-10-01,2025-10-02,670.47,LONG,4.7957142857142925,667.34,640.46,26.879999999999995,658.9075,0.2314566577301187,47270220.0,677.6635714285715,665.6742857142857,15,1.5,1.0,stop_first,2025-10-10,665.6742857142857,0,9
QQQ,2025-10-02,2025-10-03,606.51,LONG,5.732142857142841,603.79,569.02,34.76999999999998,592.4245,0.33844236760125657,25428192.0,615.1082142857142,600.7778571428571,15,1.5,1.0,stop_first,2025-10-10,600.7778571428571,0,8
GLD,2025-10-06,2025-10-07,366.51,LONG,4.636428571428569,358.67,332.97,25.69999999999999,344.84299999999996,1.2315513788322254,11439394.0,373.46464285714285,361.87357142857144,15,1.5,1.0,target_first,2025-10-08,373.46464285714285,1,2
GLD,2025-10-07,2025-10-08,371.7,LONG,4.434285714285709,365.3,332.97,32.329999999999984,346.45300000000003,0.2164948453608204,11083771.0,378.3514285714285,367.2657142857143,15,1.5,1.0,stop_first,2025-10-09,367.2657142857143,0,2
GLD,2025-10-08,2025-10-09,373.13,LONG,4.730714285714279,367.27,332.97,34.299999999999955,348.305,1.0632643817001437,17685229.0,380.2260714285714,368.3992857142857,15,1.5,1.0,stop_first,2025-10-09,368.3992857142857,0,1
QQQ,2025-10-08,2025-10-09,611.48,LONG,5.947857142857141,609.71,578.55,31.160000000000082,597.9595,0.2908610544013482,33109632.0,620.4017857142858,605.5321428571428,15,1.5,1.0,stop_first,2025-10-10,605.5321428571428,0,2
GLD,2025-10-13,2025-10-14,378.21,LONG,5.574285714285712,373.57,333.81,39.75999999999999,353.48249999999996,0.8108662224500227,12473854.0,386.57142857142856,372.63571428571424,15,1.5,1.0,target_first,2025-10-15,386.57142857142856,1,2
GLD,2025-10-14,2025-10-15,385.93,LONG,5.559285714285713,378.86,333.81,45.05000000000001,355.5425,0.34716690222279456,11613706.0,394.2689285714286,380.3707142857143,15,1.5,1.0,target_first,2025-10-16,394.2689285714286,1,2
GLD,2025-10-15,2025-10-16,391.15,LONG,5.817142857142857,382.38,333.81,48.56999999999999,358.0635,0.8612475442043207,13594652.0,399.87571428571425,385.3328571428571,15,1.5,1.0,stop_first,2025-10-17,385.3328571428571,0,2
GLD,2025-10-16,2025-10-17,397.14,LONG,6.2442857142857155,387.76,333.81,53.94999999999999,361.10499999999996,1.3916723861816511,23078247.0,406.50642857142856,390.8957142857143,15,1.5,1.0,stop_first,2025-10-17,390.8957142857143,0,1
GLD,2025-10-20,2025-10-21,386.58,LONG,7.355714285714287,397.28,341.84,55.44,366.5005,0.7980190328219077,20191817.0,397.6135714285714,379.2242857142857,15,1.5,1.0,stop_first,2025-10-21,379.2242857142857,0,1
TLT,2025-10-21,2025-10-22,91.99,LONG,0.6628571428571419,91.56,88.46,3.1000000000000085,89.958,0.6637931034482734,18663537.0,92.9842857142857,91.32714285714286,15,1.5,1.0,stop_first,2025-10-23,91.32714285714286,0,2
QQQ,2025-10-24,2025-10-27,624.51,LONG,9.967857142857147,613.18,589.05,24.129999999999995,604.868,0.3932640630598423,29771455.0,639.4617857142857,614.5421428571428,15,1.5,1.0,stop_first,2025-11-06,614.5421428571428,0,11
SPY,2025-10-24,2025-10-27,682.73,LONG,8.693571428571463,673.95,652.84,21.110000000000014,667.4815000000001,0.3795908306630448,39791552.0,695.7703571428572,674.0364285714286,15,1.5,1.0,stop_first,2025-11-06,674.0364285714286,0,11
QQQ,2025-10-27,2025-10-28,630.36,LONG,10.308571428571424,618.42,589.05,29.370000000000005,606.336,0.9380543237250629,32922352.0,645.8228571428572,620.0514285714286,15,1.5,1.0,stop_first,2025-11-04,620.0514285714286,0,8
SPY,2025-10-27,2025-10-28,687.07,LONG,8.905714285714314,678.47,652.84,25.629999999999995,668.5595000000001,0.7601860763554655,40740010.0,700.4285714285716,678.1642857142857,15,1.5,1.0,stop_first,2025-11-04,678.1642857142857,0,8
QQQ,2025-10-28,2025-10-29,635.58,LONG,10.262142857142846,628.55,589.05,39.5,607.9635000000001,0.4258369875408932,32617443.0,650.9732142857143,625.3178571428572,15,1.5,1.0,stop_first,2025-11-04,625.3178571428572,0,7
XLE,2025-11-10,2025-11-11,45.47,LONG,0.7035714285714297,44.88,42.35,2.530000000000001,43.8155,0.42639593908628964,24927926.0,46.525357142857146,44.76642857142857,15,1.5,1.0,stop_first,2025-11-19,44.76642857142857,0,9
XLE,2025-11-11,2025-11-12,45.46,LONG,0.7100000000000014,45.28,42.35,2.9299999999999997,43.9445,0.690140845070424,29753742.0,46.525000000000006,44.75,15,1.5,1.0,stop_first,2025-11-19,44.75,0,8
GLD,2025-12-01,2025-12-02,388.87,LONG,5.79285714285714,388.18,361.39,26.79000000000002,376.3085,0.27102342786683004,8953941.0,397.5592857142857,383.07714285714286,15,1.5,1.0,stop_first,2025-12-02,383.07714285714286,0,1
IWM,2025-12-04,2025-12-05,251.49,LONG,4.899285714285715,249.84,228.9,20.939999999999998,241.29149999999998,0.4041405452689875,31060494.0,258.8389285714286,246.59071428571428,15,1.5,1.0,timeout,2025-12-26,251.42,0,22
IWM,2025-12-10,2025-12-11,254.65,LONG,4.487857142857142,252.95,228.9,24.049999999999983,243.17200000000003,0.4144516950501384,33178112.0,261.38178571428574,250.16214285714287,15,1.5,1.0,stop_first,2025-12-16,250.16214285714287,0,6
GLD,2025-12-11,2025-12-12,399.16,LONG,4.47071428571428,391.74,368.52,23.220000000000027,382.637,0.33551685572775247,8971272.0,405.86607142857144,394.68928571428575,15,1.5,1.0,stop_first,2025-12-12,394.68928571428575,0,1
IWM,2025-12-11,2025-12-12,257.95,LONG,4.022857142857142,256.57,228.9,27.669999999999987,243.88000000000002,0.3057528409090955,27173358.0,263.9842857142857,253.92714285714285,15,1.5,1.0,stop_first,2025-12-12,253.92714285714285,0,1
GLD,2025-12-12,2025-12-15,397.8,LONG,4.801428571428561,394.09,368.52,25.569999999999993,383.26550000000003,0.281166319547759,13786559.0,405.00214285714287,392.99857142857144,15,1.5,1.0,target_first,2025-12-22,405.00214285714287,1,8
GLD,2025-12-22,2025-12-23,410.3,LONG,5.027857142857138,402.21,372.94,29.269999999999982,390.8035,1.1973291660747354,10404009.0,417.8417857142857,405.27214285714285,15,1.5,1.0,target_first,2025-12-26,417.8417857142857,1,4
GLD,2025-12-23,2025-12-24,412.25,LONG,5.196428571428563,408.52,374.19,34.329999999999984,392.4755,0.9852920962199337,8744935.0,420.04464285714283,407.05357142857144,15,1.5,1.0,stop_first,2025-12-29,407.05357142857144,0,6
GLD,2025-12-26,2025-12-29,403.68,LONG,5.4221428571428465,413.76,380.46,33.30000000000001,395.74899999999997,0.5495982084046942,8120329.0,411.81321428571425,398.2578571428572,15,1.5,1.0,stop_first,2025-12-29,398.2578571428572,0,1
XLE,2026-01-05,2026-01-06,47.0,LONG,0.7464285714285711,46.66,43.77,2.8899999999999935,45.041999999999994,0.3081339712918715,84001709.0,48.11964285714286,46.253571428571426,15,1.5,1.0,stop_first,2026-01-06,46.253571428571426,0,1
IWM,2026-01-09,2026-01-12,259.28,LONG,3.1042857142857208,258.93,245.86,13.069999999999993,252.28249999999997,0.41877588587206904,25495930.0,263.93642857142856,256.17571428571426,15,1.5,1.0,target_first,2026-01-15,263.93642857142856,1,4
GLD,2026-01-12,2026-01-13,424.6,LONG,7.660714285714294,418.45,388.5,29.94999999999999,405.2995,0.49342657342657675,15704547.0,436.09107142857147,416.93928571428575,15,1.5,1.0,target_first,2026-01-20,436.09107142857147,1,8
XLE,2026-01-14,2026-01-15,47.63,LONG,0.9214285714285718,47.39,43.77,3.6199999999999974,45.3175,0.727131782945738,73227762.0,49.01214285714286,46.70857142857143,15,1.5,1.0,target_first,2026-01-21,49.01214285714286,1,7
IWM,2026-01-15,2026-01-16,265.88,LONG,3.2542857142857207,263.46,245.86,17.599999999999966,254.186,0.6299385425812138,21791815.0,270.76142857142855,262.62571428571425,15,1.5,1.0,stop_first,2026-01-20,262.62571428571425,0,5
GLD,2026-01-20,2026-01-21,446.87,LONG,6.956428571428579,426.86,395.33,31.53000000000003,412.521,1.4907074648321172,15449421.0,457.3046428571429,439.9135714285714,15,1.5,1.0,stop_first,2026-01-21,439.9135714285714,0,1
GLD,2026-01-21,2026-01-22,443.84,LONG,7.360000000000006,438.14,395.33,42.81,414.75,0.7418478260869609,28985896.0,454.88,436.47999999999996,15,1.5,1.0,target_first,2026-01-23,454.88,1,2
GLD,2026-01-22,2026-01-23,454.11,LONG,7.709285714285719,448.0,395.33,52.670000000000016,416.92800000000005,0.4916149356064139,12337391.0,465.6739285714286,446.4007142857143,15,1.5,1.0,target_first,2026-01-26,465.6739285714286,1,4
IWM,2026-01-22,2026-01-23,269.04,LONG,3.8292857142857195,268.59,245.86,22.72999999999996,257.466,0.3133743704532851,19743495.0,274.7839285714286,265.2107142857143,15,1.5,1.0,stop_first,2026-01-23,265.2107142857143,0,1
GLD,2026-01-23,2026-01-26,466.78,LONG,7.808571428571432,452.99,395.33,57.660000000000025,419.146,0.6416026344676166,16508383.0,478.49285714285713,458.97142857142853,15,1.5,1.0,target_first,2026-01-28,478.49285714285713,1,3
GLD,2026-01-26,2026-01-27,465.02,LONG,7.7971428571428545,458.75,395.33,63.420000000000016,421.78450000000004,0.7631000366434579,25981787.0,476.7157142857143,457.22285714285715,15,1.5,1.0,target_first,2026-01-28,476.7157142857143,1,2
GLD,2026-01-27,2026-01-28,483.4,LONG,8.355714285714283,469.28,395.33,73.94999999999999,424.75249999999994,0.8162078987861235,18203493.0,495.9335714285714,475.0442857142857,15,1.5,1.0,stop_first,2026-01-29,475.0442857142857,0,2
GLD,2026-01-28,2026-01-29,509.51,LONG,9.30214285714285,476.49,395.33,81.16000000000003,429.5505,1.9425631574905942,29950411.0,523.4632142857142,500.20785714285716,15,1.5,1.0,stop_first,2026-01-29,500.20785714285716,0,1
XLE,2026-01-29,2026-01-30,50.38,LONG,0.9000000000000001,50.14,44.49,5.649999999999999,47.592,0.4111111111111082,71514628.0,51.730000000000004,49.480000000000004,15,1.5,1.0,target_first,2026-02-03,51.730000000000004,1,5
XLE,2026-02-04,2026-02-05,52.26,LONG,1.0257142857142856,51.78,45.08,6.700000000000003,48.727500000000006,1.0236768802228386,71531947.0,53.79857142857143,51.23428571428571,15,1.5,1.0,target_first,2026-02-11,53.79857142857143,1,7
XLE,2026-02-06,2026-02-09,53.21,LONG,1.1314285714285712,52.96,45.22,7.740000000000002,49.4165,0.2563131313131306,36388426.0,54.90714285714286,52.07857142857143,15,1.5,1.0,target_first,2026-02-11,54.90714285714286,1,3
XLE,2026-02-11,2026-02-12,54.94,LONG,1.1307142857142856,53.79,46.68,7.109999999999999,50.525999999999996,1.0524320909665175,49058441.0,56.63607142857143,53.809285714285714,15,1.5,1.0,stop_first,2026-02-12,53.809285714285714,0,1
TLT,2026-02-12,2026-02-13,89.62,LONG,0.6292857142857124,88.66,86.42,2.239999999999995,87.62,0.9057888762769724,39674717.0,90.56392857142858,88.99071428571429,15,1.5,1.0,stop_first,2026-02-20,88.99071428571429,0,8
TLT,2026-02-13,2026-02-17,89.93,LONG,0.6307142857142846,89.28,86.42,2.8599999999999994,87.6905,0.6976217440543578,41269712.0,90.87607142857144,89.29928571428572,15,1.5,1.0,stop_first,2026-02-20,89.29928571428572,0,4
TLT,2026-02-26,2026-02-27,90.68,LONG,0.5678571428571431,90.12,86.42,3.700000000000003,88.54650000000001,0.2641509433962113,24306895.0,91.53178571428572,90.11214285714286,15,1.5,1.0,stop_first,2026-03-02,90.11214285714286,0,4
TLT,2026-02-27,2026-03-02,89.98,LONG,0.585714285714286,90.32,86.42,3.8999999999999915,88.70649999999999,0.8536585365853655,42897068.0,90.85857142857144,89.39428571428572,15,1.5,1.0,stop_first,2026-03-02,89.39428571428572,0,1
GLD,2026-03-02,2026-03-03,472.79,LONG,10.284999999999997,483.9,422.55,61.349999999999966,462.95,0.5930967428293655,12057466.0,488.21750000000003,462.505,15,1.5,1.0,stop_first,2026-03-03,462.505,0,1
XLE,2026-03-02,2026-03-03,57.39,LONG,1.2049999999999998,56.15,49.77,6.3799999999999955,54.113,0.7385892116182579,119720042.0,59.1975,56.185,15,1.5,1.0,stop_first,2026-03-03,56.185,0,1
XLE,2026-03-17,2026-03-18,58.74,LONG,1.2585714285714293,58.22,53.18,5.039999999999999,56.2125,0.2304199772985236,35636719.0,60.627857142857145,57.48142857142857,15,1.5,1.0,target_first,2026-03-24,60.627857142857145,1,7
XLE,2026-03-19,2026-03-20,59.55,LONG,1.1907142857142863,59.05,54.12,4.93,56.604,0.260347930413919,63137259.0,61.33607142857143,58.35928571428571,15,1.5,1.0,stop_first,2026-03-23,58.35928571428571,0,4
XLE,2026-03-24,2026-03-25,60.32,LONG,1.2064285714285714,60.32,54.12,6.200000000000003,57.3365,0.4310242747187711,44460498.0,62.129642857142855,59.113571428571426,15,1.5,1.0,target_first,2026-03-27,62.129642857142855,1,3
XLE,2026-03-27,2026-03-30,63.14,LONG,1.2207142857142854,61.86,54.92,6.939999999999998,58.277,0.5734347571679369,53324690.0,64.97107142857143,61.919285714285714,15,1.5,1.0,stop_first,2026-03-30,61.919285714285714,0,1
IWM,2026-04-08,2026-04-09,258.78,LONG,6.259999999999997,257.65,238.69,18.95999999999998,248.724,0.45047923322684524,24955713.0,268.16999999999996,252.51999999999998,15,1.5,1.0,target_first,2026-04-14,268.16999999999996,1,6
IWM,2026-04-13,2026-04-14,267.09,LONG,5.392857142857145,262.9,238.69,24.20999999999998,250.798,0.4023841059602677,15298617.0,275.1792857142857,261.6971428571428,15,1.5,1.0,target_first,2026-04-17,275.1792857142857,1,4
QQQ,2026-04-13,2026-04-14,620.23,LONG,11.826428571428567,613.67,555.6,58.069999999999936,589.821,0.31454973727124724,23168620.0,637.9696428571428,608.4035714285715,15,1.5,1.0,target_first,2026-04-16,637.9696428571428,1,3
SPY,2026-04-13,2026-04-14,687.69,LONG,10.148571428571424,682.03,629.28,52.75,659.3595,0.4010416666666718,36496305.0,702.9128571428572,677.5414285714286,15,1.5,1.0,target_first,2026-04-17,702.9128571428572,1,4
IWM,2026-04-14,2026-04-15,268.78,LONG,5.306428571428575,265.36,238.69,26.670000000000016,251.788,0.6331942387939179,14759330.0,276.7396428571428,263.4735714285714,15,1.5,1.0,target_first,2026-04-17,276.7396428571428,1,3
SPY,2026-04-14,2026-04-15,695.26,LONG,10.243571428571427,686.3,629.28,57.01999999999998,660.631,0.7965971689561478,43054446.0,710.6253571428572,685.0164285714286,15,1.5,1.0,target_first,2026-04-17,710.6253571428572,1,3
QQQ,2026-04-15,2026-04-16,639.24,LONG,12.353571428571424,628.6,555.6,73.0,592.9365,0.7123446082682822,36368500.0,657.7703571428572,626.8864285714286,15,1.5,1.0,target_first,2026-04-24,657.7703571428572,1,9
SPY,2026-04-15,2026-04-16,701.06,LONG,10.127142857142847,694.58,629.28,65.30000000000007,662.0885000000001,0.5292707010861918,42557801.0,716.2507142857143,690.9328571428571,15,1.5,1.0,target_first,2026-04-30,716.2507142857143,1,15
QQQ,2026-04-16,2026-04-17,645.53,LONG,11.82071428571427,637.83,555.6,82.23000000000002,595.2149999999999,0.22333675750800566,28531163.0,663.2610714285714,633.7092857142857,15,1.5,1.0,target_first,2026-04-24,663.2610714285714,1,8
IWM,2026-04-17,2026-04-20,274.64,LONG,5.16071428571429,270.35,238.69,31.660000000000025,255.359,1.0521799307958373,25328782.0,282.38107142857143,269.4792857142857,15,1.5,1.0,timeout,2026-05-01,279.28,0,12
QQQ,2026-04-17,2026-04-20,648.04,LONG,11.628571428571417,642.18,555.6,86.57999999999993,598.0065,0.5735872235872304,32879476.0,665.4828571428571,636.4114285714286,15,1.5,1.0,target_first,2026-04-30,665.4828571428571,1,11
SPY,2026-04-17,2026-04-20,708.79,LONG,9.48357142857142,702.78,629.28,73.5,666.617,0.7760789334940144,43086246.0,723.015357142857,699.3064285714286,15,1.5,1.0,target_first,2026-05-01,723.015357142857,1,12
QQQ,2026-04-22,2026-04-23,653.49,LONG,10.339285714285706,650.2,555.6,94.60000000000002,607.616,0.47488773747840834,23934386.0,668.9989285714286,643.1507142857143,15,1.5,1.0,target_first,2026-05-01,668.9989285714286,1,9
QQQ,2026-04-24,2026-04-27,663.4,LONG,10.656428571428567,656.92,555.6,101.31999999999994,615.3005,0.6531268851799755,28529703.0,679.3846428571428,652.7435714285714,15,1.5,1.0,timeout,2026-05-01,674.15,0,5
QQQ,2026-04-30,2026-05-01,669.14,LONG,9.741428571428571,664.51,571.92,92.59000000000003,633.7375,0.33157354450799426,27882984.0,683.7521428571429,659.3985714285714,15,1.5,1.0,timeout,2026-05-01,674.15,0,1
SPY,2026-04-30,2026-05-01,721.25,LONG,6.98642857142856,715.63,645.11,70.51999999999998,695.258,0.43369798589101,38110252.0,731.7296428571428,714.2635714285715,15,1.5,1.0,timeout,2026-05-01,720.65,0,1
