date,close,cash_flow,position_delta,cash,position_shares,market_value,equity,daily_return,running_peak,drawdown,open_positions
2025-08-28,577.08,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-08-29,570.4,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-02,565.62,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-03,570.07,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-04,575.23,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-05,576.06,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-08,578.87,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-09,580.51,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-10,580.7,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-11,584.08,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-12,586.66,0.0,0.0,101192.05788650003,0.0,0.0,101192.05788650003,0.0,102148.433017,-0.009362602070859039,0
2025-09-15,591.68,-58932.295422,100.05,42259.76246450002,100.05,59197.583999999995,101457.3464645,0.0026216343806104714,102148.433017,-0.006765513009729496,1
2025-09-16,591.18,0.0,0.0,42259.76246450002,100.05,59147.558999999994,101407.32146450001,-0.0004930643442118132,102148.433017,-0.007255241520706002,1
2025-09-17,590.0,0.0,0.0,42259.76246450002,100.05,59029.5,101289.26246450002,-0.0011642058807491695,102148.433017,-0.008411000806610502,1
2025-09-18,595.32,0.0,0.0,42259.76246450002,100.05,59561.766,101821.52846450002,0.005254910412508362,102148.433017,-0.003200289449820315,1
2025-09-19,599.35,0.0,0.0,42259.76246450002,100.05,59964.9675,102224.72996450002,0.003959884575299499,102224.72996450002,0.0,1
2025-09-22,602.2,0.0,0.0,42259.76246450002,100.05,60250.11,102509.87246450002,0.0027893690704687835,102509.87246450002,0.0,1
2025-09-23,598.2,59790.060090000006,-100.05,102049.82255450002,0.0,0.0,102049.82255450002,-0.004487859548935824,102509.87246450002,-0.004487859548935824,0
2025-09-24,596.1,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-09-25,593.53,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-09-26,595.97,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
2025-09-29,598.73,0.0,0.0,102049.82255450002,0.0,0.0,102049.82255450002,0.0,102509.87246450002,-0.004487859548935824,0
