date,open,high,low,close,volume,symbol
2024-07-17,558.79,560.51,556.61,556.94,32528743,SPY
2024-07-18,558.51,559.52,550.43,552.66,38220690,SPY
2024-07-19,552.42,554.08,547.91,548.99,32781342,SPY
2024-07-22,553.0,555.27,551.02,554.65,26309471,SPY
2024-07-23,554.54,556.74,553.27,553.78,20007598,SPY
2024-07-24,548.86,549.17,540.29,541.23,41605802,SPY
2024-07-25,541.35,547.46,537.45,538.41,42626059,SPY
2024-07-26,542.28,547.19,541.49,544.44,35445918,SPY
2024-07-29,546.02,547.05,542.72,544.76,23021518,SPY
2024-07-30,546.26,547.34,538.51,542.0,29696046,SPY
2024-07-31,548.98,553.5,547.57,550.81,40675637,SPY
2024-08-01,552.57,554.87,539.43,543.01,50372502,SPY
2024-08-02,535.71,536.99,528.6,532.9,53225634,SPY
2024-08-05,511.64,523.58,510.27,517.38,88990753,SPY
2024-08-06,519.22,529.75,517.87,522.15,53308500,SPY
2024-08-07,528.48,531.59,518.05,518.66,47525018,SPY
2024-08-08,523.9,531.29,521.84,530.65,40809015,SPY
2024-08-09,529.81,534.51,528.56,532.99,29832405,SPY
2024-08-12,534.22,535.73,530.95,533.27,28824149,SPY
2024-08-13,536.53,542.28,536.28,542.04,28985858,SPY
2024-08-14,542.87,544.96,540.12,543.75,27631244,SPY
2024-08-15,549.5,553.36,548.88,553.07,38869328,SPY
2024-08-16,551.42,555.02,551.26,554.31,21803630,SPY
2024-08-19,554.73,559.61,553.86,559.61,24925287,SPY
2024-08-20,559.15,560.84,557.32,558.7,21707322,SPY
2024-08-21,559.74,562.11,557.99,560.62,24932218,SPY
2024-08-22,562.56,563.18,554.98,556.22,31127798,SPY
2024-08-23,559.53,563.09,557.29,562.13,33503396,SPY
2024-08-26,563.14,563.91,559.05,560.79,22485698,SPY
2024-08-27,559.49,562.06,558.32,561.56,20178814,SPY
2024-08-28,561.21,561.65,555.04,558.3,24392623,SPY
2024-08-29,560.31,563.68,557.18,558.35,26227299,SPY
2024-08-30,560.78,564.2,557.14,563.68,34546344,SPY
2024-09-03,560.47,560.81,549.51,552.08,37916495,SPY
2024-09-04,550.2,554.43,549.46,550.95,30692051,SPY
2024-09-05,550.89,553.8,547.1,549.61,29581422,SPY
2024-09-06,549.93,551.6,539.44,540.36,43840983,SPY
2024-09-09,544.65,547.71,542.68,546.41,25582857,SPY
2024-09-10,548.36,549.15,543.38,548.79,26522663,SPY
2024-09-11,548.7,555.36,539.96,554.42,46872749,SPY
2024-09-12,555.01,559.4,552.74,559.09,31622276,SPY
2024-09-13,559.69,563.03,559.45,562.01,24438654,SPY
2024-09-16,561.74,563.11,559.9,562.84,22188955,SPY
2024-09-17,565.12,566.58,560.79,563.07,28635593,SPY
2024-09-18,563.74,568.69,560.83,561.4,36622151,SPY
2024-09-19,571.01,572.88,568.08,570.98,39304624,SPY
2024-09-20,567.84,569.31,565.17,568.25,34350308,SPY
2024-09-23,569.34,570.34,568.1,569.67,19787797,SPY
2024-09-24,570.47,571.36,567.6,571.3,25913891,SPY
2024-09-25,571.14,571.89,568.91,570.04,23887366,SPY
2024-09-26,574.4,574.71,569.9,572.3,26703251,SPY
2024-09-27,573.39,574.22,570.42,571.47,23524956,SPY
2024-09-30,570.42,574.38,568.08,573.76,32728722,SPY
2024-10-01,573.4,573.46,566.0,568.62,49762622,SPY
2024-10-02,567.71,569.9,565.27,568.86,22990597,SPY
2024-10-03,567.36,569.81,565.49,567.82,26929601,SPY
2024-10-04,572.35,573.36,568.1,572.98,28095607,SPY
2024-10-07,571.3,571.96,566.63,567.8,28735199,SPY
2024-10-08,570.44,573.78,569.52,573.17,24258353,SPY
2024-10-09,573.16,577.71,572.55,577.14,25126078,SPY
2024-10-10,575.77,577.58,574.49,576.13,23625982,SPY
2024-10-11,576.05,580.33,575.91,579.58,23430528,SPY
2024-10-14,581.22,585.27,580.73,584.32,21784699,SPY
2024-10-15,584.59,584.9,578.54,579.78,29749728,SPY
2024-10-16,579.78,582.83,578.96,582.3,18628687,SPY
2024-10-17,585.91,586.12,582.16,582.35,20391570,SPY
2024-10-18,584.07,585.39,582.58,584.59,16649484,SPY
2024-10-21,583.87,584.85,580.6,583.63,21311336,SPY
2024-10-22,581.05,584.5,580.38,583.32,18745357,SPY
2024-10-23,581.26,581.71,574.41,577.99,30897143,SPY
2024-10-24,579.98,580.06,576.57,579.24,21233287,SPY
2024-10-25,581.51,584.46,578.08,579.04,27749996,SPY
2024-10-28,582.54,582.71,580.52,580.83,18868559,SPY
2024-10-29,579.87,582.91,578.43,581.77,21198795,SPY
2024-10-30,581.29,583.32,579.29,580.01,23761816,SPY
2024-10-31,575.56,575.63,568.44,568.64,33592145,SPY
2024-11-01,571.32,575.55,570.62,571.04,27052673,SPY
2024-11-04,571.18,572.5,567.89,569.81,20924035,SPY
2024-11-05,570.73,576.71,570.52,576.7,22989205,SPY
2024-11-06,589.2,591.93,585.39,591.04,40851510,SPY
2024-11-07,593.08,596.65,592.99,595.61,27243859,SPY
2024-11-08,596.17,599.64,596.16,598.19,26635149,SPY
2024-11-11,599.82,600.17,597.0,598.76,20809364,SPY
2024-11-12,598.7,599.29,594.37,596.9,23299370,SPY
2024-11-13,597.32,599.23,594.96,597.19,26150285,SPY
2024-11-14,597.32,597.81,592.65,593.35,23499517,SPY
2024-11-15,589.73,590.2,583.86,585.75,32278193,SPY
2024-11-18,586.22,589.49,585.34,588.15,21099933,SPY
2024-11-19,584.71,591.05,584.03,590.3,24200343,SPY
2024-11-20,590.38,590.79,584.63,590.5,27459582,SPY
2024-11-21,593.4,595.12,587.45,593.67,28806852,SPY
2024-11-22,593.66,596.15,593.15,595.51,20616451,SPY
2024-11-25,599.52,600.86,595.2,597.53,25549495,SPY
2024-11-26,598.8,601.33,598.07,600.65,24035792,SPY
2024-11-27,600.47,600.85,597.28,598.83,20115740,SPY
2024-11-29,599.64,603.35,599.38,602.55,16404818,SPY
2024-12-02,602.97,604.32,602.47,603.63,18485931,SPY
2024-12-03,603.38,604.16,602.34,603.91,15929271,SPY
2024-12-04,605.6,607.91,604.95,607.66,21844890,SPY
2024-12-05,607.64,608.48,606.3,606.66,18294102,SPY
2024-12-06,607.44,609.07,607.02,607.81,16329293,SPY
2024-12-09,607.69,607.86,604.08,604.68,21089429,SPY
2024-12-10,605.37,605.8,602.13,602.8,19480045,SPY
2024-12-11,605.78,608.44,605.5,607.46,16566843,SPY
2024-12-12,606.58,607.16,604.33,604.33,17004620,SPY
2024-12-13,606.4,607.13,602.81,604.21,19533732,SPY
2024-12-16,606.0,607.78,605.21,606.79,21908130,SPY
2024-12-17,604.19,605.17,602.88,604.29,25120639,SPY
2024-12-18,603.98,606.41,585.89,586.28,53975111,SPY
2024-12-19,591.36,593.0,585.85,586.1,44065016,SPY
2024-12-20,581.77,595.75,580.91,591.15,60432849,SPY
2024-12-23,590.89,595.3,587.66,594.69,27152991,SPY
2024-12-24,596.05,601.34,595.47,601.3,16088836,SPY
2024-12-26,599.46,602.48,598.08,601.34,16264893,SPY
2024-12-27,597.47,597.78,590.76,595.01,35425733,SPY
2024-12-30,587.96,591.74,584.41,588.22,27154551,SPY
2024-12-31,589.9,590.64,584.42,586.08,33314970,SPY
2025-01-02,589.39,591.13,580.5,584.64,32955562,SPY
2025-01-03,587.53,592.6,586.43,591.95,25129628,SPY
2025-01-06,596.27,599.7,593.6,595.36,27109871,SPY
